,company,job,title,question,answer
226,(주)아이지씨인증원,IT/웹/통신,"서류 전형, 1차 면접 후 2차 면접이라고 안내 받았으나 1차 면접 이후 합격이 결정됨""","영어로 자기 소개 해주세요., 고객사에서 인증 받을 준비가 되어 있지 않은 상태에서 넘어가 줄 것을 요구할 경우 어떻게 대처하실 건가요?",급여와 지원자격 수준이 낮다보니 면접 난이도도 쉬움
227,(주)코드박스,IT/웹/통신,"1. 자기소개
2. 포트폴리오 소개
3. 포트폴리오 질의응답
4. 직무 관련 질문
5. 역량 질문 등...""","1. 왜 지원하게 되었는지
2. 데이터가 뭐라고 생각하는지
3. 데이터와 디자인 중에 하나사를 선택해야 하는 상황이 오면 어떤 것을 선택할 것인지
4. 표절과 레퍼런스 참고가 어떤 차이가 있는지","굉장히 긍정적인 분위기로 진행되었고, 편하게 대화할 수 있었음.
그런데 꽤나 날카로운 질문을 많이 했던 걸로 기억."
228,(주)샌즈랩,IT/웹/통신,"1차 서류면접 후 2차 개인면접 보고 합격 후 채용""","가장 기억에 남는 프로젝트나 활동, 팀원들과의 의견 차이 어떻게 해결?, 하는 일과 하고싶은 일",면접 분위기가 편안하고 좋았습니다. 그래서 부담없이 예상 질문만 답변 준비 잘해가셔서 면접보세요!!
229,(주)어베어,IT/웹/통신,"전화인터뷰-> 1차인터뷰->2차인터뷰 식으로 진행
합불결과 텀까지는 약 2-3일정도 소요""","전화인터뷰는 10분 정도로 짧게 진행 지원동기 등 아주 기본적인 질문
1차 인터뷰는 실무진이랑 인터뷰 했고,
이력서 내 바탕으로 질문, 업무 및 산업과 관련된 질문위주로 진행
2차 인터뷰는 컬쳐핏으로 인재상과 걸맞는 질문위주로 진행 , 꼬리질문 매우많음","저도 후기를 보고 갔던 터라 꼬리질문이 많고 질문 난이도가 높을거라 예상하고 갔습니다.

개인적으로는 2차인터뷰가 어려웠습니다.

채용과정안내부분은 리뷰내용같지는 않고 친절하고 빠르게 잘 안내해주셨습니다."
230,(주)이씨오,IT/웹/통신,"면접 1회 이후 1주일정도 이후 최종합격 연락 회신""","신입 면접으로 인성위주 질문이었고, 가족관계, 진행했던 프로젝트를 물어봤었습니다.",압박하는 분위기가 아닌 분위기에서 무난한 질문이였습니다.
231,(주)이지스헬스케어,IT/웹/통신,"서류전형이후 대면면접 그리고 채용결과입니다""","개발에 대한 이야기, 심화과정 개발질문, 전직장 퇴사사유",지원자를 편하게 면접을 봐주셔서 감사했습니다.
232,(주)컴퓨터메이트,IT/웹/통신,"평범한 면접, 자소서를 기반으로 한 면접""","자소서 위주이기에 자소서를 잘쓰자
열심히 하자",인터넷에 나온 후기와 동일함
233,(주)아이브,IT/웹/통신,"1차로 기술면접, 2차로 코딩테스트, 3차로 컬쳐면접을 합니다. 기술면접에서 자신의 포트폴리오와 이력서로 PT발표를 하고, 면접관들이 포트폴리오를 보고 질문하는데, 꽤 깊이 들어갑니다. 코딩테스트는 과제...""","1.야근 많은데 괜찮은가?
2.출근시 방법은?
3.마지막으로 궁금한점?","신입으로 들어갈때, 할수있다 열정도 중요하지만 이미 어느정도 완성된 신입을 원하는것 같습니다. 어중간한 코딩실력으로는 힘들고, 자신의 프로젝트를 a부터 z까지 완성하고 배포할 수 있는 실력이 있어야 될거같습니다."
234,(주)이노룰스,IT/웹/통신,"서류 - 코테 - 면접 - 최종 (계약직 3개월 평가 후 정규직 전환)""","1. 창업할 생각이 있는지 (오래 다닐 사람을 원함)
2. 면접을 위해 공부한 개념 중 자신있게 답할 수 있는 개념에 대해 설명해보세요. (코테에서 사용한 언어 기반)
3. 해시 개념, 해시 충돌이 발생할 수 있는 상황 예시","CS 지식에 대해 깊이 있게 물어봄
꼬리에 꼬리를 무는 면접 방식
연차가 가장 높으신 한 분이 공격적으로 질문하심 (압박 질문 다수)"
235,바이코어(주),IT/웹/통신,"면접에 들어갔고 간단한 질문 이후 직접 프리팅해간 포폴을 보여드리자 곧바로 잠시만 기다리라더니 이사라는 분이 직접 오셔서 합격통보 했던 강렬한 기억이 있음""","왜 지원했느냐, 이런게임 좋아하느냐, 책 읽고 계시느냐",횡설수설했다. 신입이기도 했고.
236,(주)데이터온,IT/웹/통신,"공개이력서에 먼저 제안이와서 면접을 보게됨>분위기 좋았고 경력자다보니 실무위주로 질문 함""",전체적인 분위기가 좋았고 실무위주의 질문들이라 딱히 기억에 남는 질문은 없음,분위기 풀어주려 노력하셨고 입사하먄 어떤일을 하게될지 자세히 말해주셔 만족스러운 면접이었다. 인사팀에서도 잘 관리해줘서 체계가 있다는 생각이 들었음
237,이지케어텍(주),IT/웹/통신,"채용 플랫폼에서 먼저 면접제의가 와서 동대문 사무실에 방문하였습니다.""",이력서에서 장점이 보이지 않는데 어필해주시죠,면접제의를 먼저 해놓고 면접관이 이력서부터 장점이 안보인다는 말은 서류 검토부터 채용프로세스가 엉망이라고 보여주는거 같았습니다.
238,(주)엘리스,IT/웹/통신,"오후 9시에 서류 검토 후 바로 서류 탈락시킴...
업무상에 지향하는 바가 틀리다고 회신함.""",충분한 검토를 한건지? 의심스러움... 왜 평점이 낮고 사람들이 자주 바뀌는지 간접적으로 체험 함,채용담담자 및 실무담당장의 전문성이 의심스러움
239,(주)생각더하기느낌,IT/웹/통신,"미팅룸이라기엔 협소한 상담실 같은 공간에서 면접 진행했고 포트폴리오에 대한 질의 보다는 어떤 디자인을 할 수 있냐를 물어보았습니다.""",주로 병원 웹사이트 디자인을 하는데 할 수 있겠냐고 해서 긍정적으로 대답했습니다.,생각보다 쉬운 질문들이었고 면접 후에 거의 곧바로 합격 연락이 왔습니다.
240,(주)상생소프트,IT/웹/통신,"지원하고 거의 바로 연락이 와서 화상으로 면접봄""","자기소개, 어디 학원 나왔는지, 등등..",솔직하게 답변하면 잘 받아주십니다.
241,엠아이큐브솔루션(주),IT/웹/통신,"헤드헌터를 통한 면접제의
다대일 면접
합격통보""","1. PM역할도 자신있는지
2. 주로 맡은 역할은 무엇인지
3. AI에 관심이 있는지",업무에 대해 전문적인 질문보다는 하려는 의지가 있는지를 더 보는것 같았습니다
242,스마일드래곤(주),IT/웹/통신,"채용 사이트에서 지원했고 하루 지나 바로 인사 담당자에게서 연락이 왔습니다.
간단한 자기소개 후, 포트폴리오의 이력과 작업물 위주로 꼼꼼한 질문 받았습니다.
면접관님께서 바쁘셔서 서류는 깐깐하게 통과시키고...""","1. 기획하는 디자이너가 필요한데, 할 수 있는가?","1. 그냥 예쁘게만 하는게 아니라 목적과 정리와 강조를 잘 할 수 있는지, 브랜딩, 시각화를 잘 하는지의 의미입니다. 그냥 기획이라고만 하셔서 잠시 당황했지만, 질문을 이해한 후 잘 할 수 있다고 말씀드렸습니다."
243,(주)지트,IT/웹/통신,"경력직을 신입 다대다 면접에 부르는 미친 회사""","이전 경력이 어떻게 되는지
성격의 장단점
우리 회사가 뭐하는 회산지
기억에 남는 문제 해결 경험","경력기술서 안읽고 질문함
자소서 안읽고 질문함
옆자리 신입 지원자가 자바 상속이 어려웠다는 질문에 충격받음
꼴에 면접관이라고 갑질하려는게 눈에 보임
연봉은 끝까지 공개 안함"
244,(주)다임즈,IT/웹/통신,"압박 면접까지는 아니지만, 기술적인 질문이 거의 대부분임.""",프로젝트 수행시 외부 출장 또는 외부 거래처 상주근무 가능여부 확인,"불쾌하지 않고, 다소 차분한 분위기로 진행됨"
245,(주)스테이지파이브,IT/웹/통신,"분위기는 무겁지 않았습니다. 편하게 대해주셨습니다.""","고객 응대에 있어 가장 중요한게 무엇인지, 사람들과의 트러블에서 어떻게 대처하는지 등에 대한 기본적인 질문이 많았습니다.",크게 기억나는게 없습니다. 인성을 많이 보는 듯 합니다
246,(주)에스더블유엠,IT/웹/통신,"면접 한번으로 결정되며 2분의 상급자가 와서 질문을 합니다""","어떤걸 했다하면 그 건에 대해 상세하게 물어보려고함
다만 회사에서도 잘 몰라서 물어보는 느낌도 듬",그냥 평범한 면접이였고 압박이나 이런건 없었음
247,(주)뮤직카우,IT/웹/통신,"서류 합격 후 대면 면접으로 2차와 3차 면접 하루에 몰아서 봅니다. 불필요한 시간을 줄이기 위해서라고 하는데 한 번에 해서 좋았습니다.""","업무할 때 나의 강점과 약점은?
어떤 업무를 했고 어떤 툴을 사용했는지?
BM 설계에 대한 질문",면접이 같은 날 연속으로 2번 있었는데 1차에서는 실무진과 직무면접을 봤고 2차 면접은 인사팀과 컬처핏 면접을 봤습니다. 분위기는 편한 분위기에서 진행됐습니다.
248,(주)펄송,IT/웹/통신,"편안한 분위기로 진행되었으며 이력서 위주로 질문함""","간단한 자기소개 및 입사 지원 이유
맡은 직무 말고 다른 일도 하게 될 수 있는데 괜찮은지
회사에 궁금한 점 있는지",2:1 면접으로 진행되었으며 처음에 긴장해서 말을 제대로 못하였는데 면접관 분들이 긴장을 풀어주려고 차근차근 질문해주셨음. 덕분에 편안한 분위기로 면접 진행함
249,(주)인사이저,IT/웹/통신,"서류 - 과제전형 - 면접 순으로 진행되었습니다.""",진행했던 프로젝트에 대해 질문을 받았습니다.,긍정적
250,(주)나라원시스템,IT/웹/통신,"면접요청 > 면접 > 면접합격여부로 진행""","기술 스택에 대해 이거 할 수 있냐
저거 할 수 있냐 이런식으로 질문과 대답으로 진행
와스 뭐뭐 사용해봤냐
db는 뭐뭐 사용해봤냐
프레임워크는 어떤것들 사용해봤냐 등등",그냥 내가 할 수 있는거 해본거에 대해서 얘기
251,(주)하이웹솔루션,IT/웹/통신,"최초 연락은 이력서 넣은지 1주일도 안돼서 연락이 왔었고
인터뷰 한번에 바로 채용되었습니다.""","면접때 별 이야기 없었습니다.
이미 포트폴리오를 다 본것같아요.","이렇게 채용돼도 되나 싶을 정도로 쉽게 끝났습니다.
안 뽑을 사람이였으면 면접도 안볼듯"
